city_id,date,temp_max,temp_min,temp_mean,rhum_mean,precip_sum
0,2023-01-02,-0.2,0.1,,,-0.2
0,2023-01-07,-0.1,0.0,,,-7.6
0,2023-01-08,-0.1,0.0,,,-5.8
0,2023-01-09,-0.1,0.0,,,-2.3
0,2023-01-10,-0.1,0.0,,,-1.7
0,2023-01-15,-0.1,0.0,,,-6.9
0,2023-01-16,-0.1,0.0,,,-3.2
0,2023-01-17,-0.1,0.0,,,-2.2
0,2023-01-18,-0.1,0.1,,,-2.1
0,2023-01-19,-0.1,0.0,,,-1.7
0,2023-01-20,-0.1,0.0,,,-0.6000000000000001
0,2023-01-21,-0.1,0.0,,,-0.7
0,2023-01-22,-0.1,0.0,,,-1.4000000000000001
0,2023-01-23,-0.1,0.0,,,-1.3
0,2023-01-24,-0.1,0.0,,,-3.4
0,2023-01-25,-0.2,0.1,,,-2.1
0,2023-01-26,-0.1,0.1,,,-0.7999999999999999
0,2023-01-27,-0.1,0.0,,,-4.0
0,2023-01-28,-0.1,0.0,,,-1.0
0,2023-01-29,-0.1,0.0,,,-2.6
0,2023-01-30,-0.1,0.0,,,-7.9
0,2023-02-14,-0.1,0.2,,,-0.2
0,2023-02-15,-0.3,0.3,,,-0.3
0,2023-02-26,-0.1,0.0,,,-0.7
0,2023-03-13,-0.1,0.0,,,-0.5
0,2023-12-16,-0.1,0.0,,,-2.4
0,2023-12-17,-0.1,0.1,,,-0.5
0,2023-12-18,-0.5,0.0,,,-1.8
0,2023-12-19,-0.1,0.0,,,-0.7
0,2023-12-20,-0.1,0.0,,,-0.5
0,2023-12-21,-0.1,0.0,,,-1.2
0,2023-12-22,-0.1,0.0,,,-2.0
0,2023-12-23,-0.1,0.0,,,-0.4
0,2023-12-24,-0.1,0.0,,,-0.30000000000000004
0,2023-12-25,-0.2,0.2,,,-0.6000000000000001
0,2023-12-30,-0.4,0.2,,,-0.4
0,2023-12-31,-0.6,0.0,,,-1.4
0,2024-01-02,-0.1,0.7,,,-0.4
0,2024-01-06,-0.1,0.1,,,-0.7
0,2024-01-08,-0.3,0.0,,,-0.4
0,2024-01-09,-0.7,0.0,,,-0.7
0,2024-01-10,-0.2,0.1,,,-0.2
0,2024-01-13,-0.1,0.1,,,-0.5
0,2024-01-21,-0.1,0.0,,,-0.8
0,2024-01-22,-0.1,0.0,,,-3.0
0,2024-01-23,-0.1,0.0,,,-1.1
0,2024-01-24,-0.1,0.0,,,-2.0
0,2024-01-25,-0.1,0.0,,,-0.7
0,2024-01-26,-0.1,0.1,,,-0.30000000000000004
0,2024-01-27,-0.1,0.0,,,-0.7999999999999999
0,2024-01-28,-0.1,0.2,,,-0.1
0,2024-02-02,-0.1,0.0,,,-0.2
0,2024-02-04,-0.1,0.0,,,-0.2
0,2024-02-05,-0.1,0.0,,,-0.9
0,2024-02-07,-0.2,0.0,,,-0.2
0,2024-02-08,-0.1,0.4,,,-0.1
0,2024-02-09,-0.1,0.1,,,-0.30000000000000004
0,2024-02-10,-0.2,0.0,,,-1.2
0,2024-02-11,-0.3,0.0,,,-0.9
0,2024-02-22,-0.1,0.4,,,-0.1
0,2024-02-24,-0.1,0.0,,,-0.8
0,2024-02-25,-0.3,0.0,,,-0.3
0,2024-02-26,-0.1,0.0,,,-0.5
0,2024-02-27,-0.1,0.0,,,-1.0
0,2024-02-28,-0.1,0.1,,,-0.1
0,2024-03-01,-0.3,0.1,,,-0.3
0,2024-03-02,-0.3,0.2,,,-0.3
0,2024-12-09,-0.1,0.2,,,-0.1
0,2024-12-11,-0.1,0.1,,,-0.1
0,2024-12-12,-0.1,0.1,,,-1.2
0,2024-12-13,-0.1,0.0,,,-0.30000000000000004
0,2024-12-14,-0.1,0.0,,,-3.0
0,2024-12-15,-0.1,0.1,,,-0.1
0,2024-12-22,-0.1,0.0,,,-3.2
0,2024-12-23,-0.2,0.0,,,-0.2
0,2024-12-24,-0.1,0.0,,,-0.6
0,2024-12-25,-0.1,0.3,,,-0.6000000000000001
0,2024-12-28,-0.3,0.0,,,-0.3
0,2024-12-30,-0.4,0.8,,,-0.4
0,2025-01-05,-0.1,0.1,,,-1.9
0,2025-01-07,-0.1,0.0,,,-0.30000000000000004
0,2025-01-08,-0.1,0.2,,,-0.1
0,2025-01-09,-0.1,0.0,,,-1.2
0,2025-01-10,-0.1,0.0,,,-2.5
0,2025-01-11,-0.1,0.0,,,-3.9
0,2025-01-12,-0.1,0.0,,,-8.1
0,2025-01-13,-0.1,0.1,,,-0.5
0,2025-01-17,-0.6,0.0,,,-1.0
0,2025-01-18,-0.1,0.7,,,-0.2
0,2025-01-25,-0.6,0.4,,,-0.6
0,2025-01-26,-0.1,0.0,,,-2.8
0,2025-01-27,-0.1,0.0,,,-12.5
0,2025-01-28,-0.1,0.0,,,-1.2
0,2025-01-29,-0.1,0.0,,,-0.8
0,2025-02-03,-0.4,0.0,,,-0.4
0,2025-02-06,-0.2,0.0,,,-0.5
0,2025-02-07,-0.1,0.1,,,-0.2
0,2025-02-08,-0.1,0.0,,,-2.4
0,2025-02-09,-0.1,0.0,,,-2.8
1,2023-01-15,-0.1,0.0,,,-0.30000000000000004
1,2024-01-21,-0.2,0.3,,,-0.2
1,2024-01-22,-0.4,0.0,,,-1.3
1,2024-02-04,-0.3,0.1,,,-0.3
1,2024-02-24,-0.1,0.0,,,-0.6
1,2025-01-08,-0.1,0.0,,,-0.1
1,2025-01-09,-0.1,0.0,,,-0.1
1,2025-01-10,-0.1,0.0,,,-0.1
1,2025-01-26,-0.2,0.0,,,-0.2
1,2025-01-28,-0.1,0.0,,,-0.2
100,2023-01-02,-0.4,,,-0.2,0.0
100,2023-01-07,-0.5,,,-1.8545454545454545,0.0
100,2023-01-08,-0.4,,,-1.3,0.0
100,2023-01-09,-0.8,,,-0.5,0.0
100,2023-01-15,-0.6,,,-2.1115384615384616,0.0
100,2023-01-16,-0.8,,,-2.2233333333333336,0.0
100,2023-01-17,-0.3,,,-1.1708333333333334,0.0
100,2023-01-18,-0.1,,,-1.5324324324324325,0.0
100,2023-01-19,-0.1,,,-0.6833333333333332,0.0
100,2023-01-20,-0.1,,,-0.6499999999999999,0.0
100,2023-01-21,-0.2,,,-0.26,0.0
100,2023-01-24,-0.4,,,-0.8888888888888888,0.0
100,2023-01-27,-0.1,,,-0.31333333333333335,0.0
100,2023-01-28,-0.3,,,-1.0642857142857143,0.0
100,2023-01-29,-0.2,,,-0.9199999999999999,0.0
100,2023-01-30,-0.3,,,-0.9888888888888889,0.0
100,2023-12-17,-1.2,,,-1.1,0.0
100,2023-12-18,-2.3,,,-2.0,0.0
100,2023-12-22,-0.4,,,-0.4,0.0
100,2023-12-31,-0.9,,,-0.6,0.0
100,2024-01-22,-0.8,,,-1.3,0.0
100,2024-01-23,-0.1,,,-0.225,0.0
100,2024-01-24,-0.2,,,-0.275,0.0
100,2024-01-25,-0.1,,,-0.25,0.0
100,2024-01-28,-0.3,,,-0.3,0.0
100,2024-02-03,-0.2,,,-0.55,0.0
100,2024-02-04,-0.7,,,-0.4,0.0
100,2024-02-05,-0.7,,,-1.1400000000000001,0.0
100,2024-02-06,-0.1,,,-0.4,0.0
100,2024-02-07,-1.4,,,-1.4428571428571428,0.0
100,2024-02-10,-0.5,,,-0.4,0.0
100,2024-02-22,-1.0,,,-0.8,0.0
100,2024-02-25,-0.6,,,-0.75,0.0
100,2024-02-26,-1.1,,,-1.05,0.0
100,2024-02-28,-0.1,,,-0.125,0.0
100,2024-12-09,-0.2,,,-0.1,0.0
100,2024-12-12,-0.4,,,-0.6307692307692307,0.0
100,2024-12-14,-0.3,,,-0.2333333333333333,0.0
100,2024-12-15,-0.2,,,-0.2714285714285714,0.0
100,2024-12-25,-0.3,,,-0.30000000000000004,0.0
100,2025-01-08,-0.4,,,-0.3,0.0
100,2025-01-09,-0.8,,,-0.9625,0.0
100,2025-01-11,-0.2,,,-0.2777777777777778,0.0
100,2025-01-12,-0.1,,,-1.165,0.0
100,2025-01-28,-0.4,,,-0.39999999999999997,0.0
100,2025-01-29,-0.1,,,-0.44000000000000006,0.0
100,2025-02-09,-0.2,,,-0.22000000000000003,0.0
2,2023-01-01,-0.1,0.1,,,-0.1
2,2024-01-22,-0.7,0.2,,,-1.5
2,2025-01-09,-0.1,0.2,,,-0.1
2,2025-01-26,-0.8,0.4,,,-0.8
3,2024-01-22,-0.6,0.4,,,-0.6
3,2025-01-27,-0.3,0.0,,,-0.3
45,2025-02-08,-0.5,,,-0.3,0.0
47,2023-12-16,-2.0,,,-1.8,0.0
47,2025-02-08,-0.9,,,-0.5,0.0
52,2025-02-08,-1.1,,,-0.2,0.0
53,2025-02-08,-1.0,,,-1.0,0.0
55,2023-12-16,-0.7,,,-0.5666666666666668,0.0
55,2025-01-27,-0.1,,,-0.1,0.0
55,2025-02-09,-1.0,,,-0.4,0.0
56,2023-12-17,-0.5,,,-0.2,0.0
57,2023-01-25,-0.3,,,-0.3,0.0
57,2025-02-09,-0.7,,,-0.6,0.0
58,2023-01-07,-0.8,,,-0.4,0.0
58,2023-01-25,-0.2,,,-0.30000000000000004,0.0
58,2024-01-24,-2.5,,,-2.5,0.0
58,2025-01-27,-0.5,,,-0.5,0.0
58,2025-02-08,-1.9,,,-1.9,0.0
58,2025-02-09,-0.1,,,-1.0,0.0
59,2023-01-25,-0.4,,,-0.3,0.0
59,2024-01-23,-0.2,,,-0.1,0.0
59,2024-01-25,-1.1,,,-1.0,0.0
59,2025-01-27,-0.8,,,-0.5,0.0
59,2025-02-08,-0.3,,,-0.2,0.0
59,2025-02-09,-1.1,,,-1.25,0.0
60,2023-01-25,-0.4,,,-0.4,0.0
60,2024-01-23,-0.7,,,-0.7,0.0
60,2025-02-08,-0.7,,,-0.5,0.0
60,2025-02-09,-0.7,,,-0.9666666666666667,0.0
61,2023-01-24,-0.9,,,-0.9,0.0
61,2023-01-25,-0.3,,,-0.15000000000000002,0.0
61,2023-12-16,-2.1,,,-1.5,0.0
61,2024-01-24,-2.3,,,-1.9,0.0
61,2025-02-09,-1.1,,,-1.4333333333333333,0.0
62,2023-01-07,-1.0,,,-0.7,0.0
62,2023-01-24,-0.9,,,-0.4,0.0
62,2023-01-25,-0.4,,,-0.3,0.0
62,2024-01-24,-1.7,,,-1.6,0.0
62,2025-01-27,-0.7,,,-0.8333333333333334,0.0
62,2025-02-08,-2.5,,,-2.5,0.0
62,2025-02-09,-1.0,,,-1.0,0.0
63,2023-12-17,-2.0,,,-2.0,0.0
63,2023-12-22,-0.5,,,-0.3,0.0
63,2024-01-25,-1.0,,,-0.7,0.0
63,2024-02-11,-0.3,,,-0.3,0.0
63,2025-01-27,-0.6,,,-0.5,0.0
63,2025-02-09,-0.9,,,-1.65,0.0
64,2023-01-16,-0.4,,,-0.55,0.0
64,2023-12-16,-0.5,,,-0.5,0.0
64,2023-12-17,-1.3,,,-1.3,0.0
64,2025-01-27,-0.4,,,-1.3499999999999999,0.0
64,2025-02-08,-0.1,,,-0.6333333333333333,0.0
64,2025-02-09,-1.6,,,-1.1,0.0
65,2023-01-16,-0.1,,,-0.1,0.0
65,2023-01-24,-0.6,,,-0.6,0.0
65,2023-12-17,-2.6,,,-2.2,0.0
65,2024-01-24,-3.5,,,-3.3,0.0
65,2025-01-27,-0.5,,,-0.4,0.0
65,2025-02-09,-1.2,,,-1.2999999999999998,0.0
66,2023-01-16,-0.7,,,-0.7,0.0
66,2023-01-27,-0.3,,,-0.3,0.0
66,2023-12-17,-1.9,,,-1.7,0.0
66,2024-01-23,-1.2,,,-1.0,0.0
66,2024-01-24,-2.7,,,-2.8000000000000003,0.0
66,2024-02-11,-1.1,,,-0.7,0.0
66,2025-01-26,-0.6,,,-0.6,0.0
66,2025-01-27,-0.5,,,-0.5,0.0
66,2025-02-08,-2.6,,,-2.5,0.0
66,2025-02-09,-1.2,,,-1.2,0.0
67,2023-01-16,-0.7,,,-0.8666666666666667,0.0
67,2023-01-24,-0.4,,,-0.6,0.0
67,2023-01-27,-0.2,,,-0.2,0.0
67,2023-12-17,-4.3,,,-4.3,0.0
67,2025-01-27,-1.0,,,-1.0999999999999999,0.0
67,2025-02-08,-0.5,,,-0.5,0.0
67,2025-02-09,-2.5,,,-2.2,0.0
68,2023-01-16,-0.9,,,-0.5,0.0
68,2023-01-27,-0.4,,,-0.25,0.0
68,2023-12-16,-3.5,,,-3.0,0.0
68,2023-12-17,-1.7,,,-1.4,0.0
68,2024-01-25,-1.3,,,-1.1,0.0
68,2025-01-26,-1.2,,,-1.0,0.0
68,2025-02-08,-0.5,,,-0.6000000000000001,0.0
68,2025-02-09,-1.3,,,-1.0,0.0
69,2023-01-16,-0.9,,,-1.05,0.0
69,2023-01-25,-0.5,,,-0.2,0.0
69,2023-01-27,-0.2,,,-0.4666666666666666,0.0
69,2023-12-17,-2.0,,,-2.3000000000000003,0.0
69,2023-12-22,-0.6,,,-0.2,0.0
69,2024-01-24,-2.7,,,-3.3200000000000003,0.0
69,2025-01-26,-0.4,,,-0.3,0.0
69,2025-01-27,-0.2,,,-0.2,0.0
69,2025-02-08,-1.0,,,-1.0,0.0
69,2025-02-09,-1.1,,,-1.5999999999999999,0.0
70,2023-01-16,-1.5,,,-1.3,0.0
70,2023-01-19,-0.1,,,-0.1,0.0
70,2023-01-24,-0.8,,,-0.7,0.0
70,2023-01-27,-0.4,,,-0.4666666666666666,0.0
70,2023-12-17,-3.4,,,-3.6,0.0
70,2023-12-23,-0.7,,,-0.75,0.0
70,2024-01-22,-1.8,,,-1.5,0.0
70,2024-01-24,-3.4,,,-3.3,0.0
70,2024-01-26,-0.4,,,-0.4,0.0
70,2025-01-27,-0.6,,,-0.5,0.0
70,2025-02-09,-0.4,,,-0.3,0.0
71,2023-01-08,-0.4,,,-0.4,0.0
71,2023-01-16,-1.3,,,-1.5625,0.0
71,2023-01-18,-2.4,,,-2.3,0.0
71,2023-01-24,-0.2,,,-0.6599999999999999,0.0
71,2023-01-27,-0.4,,,-0.42500000000000004,0.0
71,2023-12-17,-2.9,,,-2.8,0.0
71,2024-01-22,-0.4,,,-0.4,0.0
71,2024-01-23,-3.3,,,-3.0,0.0
71,2024-01-24,-3.6,,,-4.0,0.0
71,2024-01-25,-0.5,,,-0.5,0.0
71,2024-01-26,-0.4,,,-0.30000000000000004,0.0
71,2025-01-26,-0.7,,,-0.86,0.0
71,2025-01-27,-2.5,,,-2.4,0.0
71,2025-02-08,-2.0,,,-2.0,0.0
71,2025-02-09,-1.9,,,-1.3,0.0
72,2023-01-07,-0.8,,,-0.3,0.0
72,2023-01-15,-1.8,,,-1.7,0.0
72,2023-01-16,-2.3,,,-2.3,0.0
72,2023-01-24,-1.0,,,-0.7,0.0
72,2023-01-27,-0.5,,,-0.9666666666666667,0.0
72,2023-12-17,-0.3,,,-2.34,0.0
72,2023-12-22,-0.5,,,-0.45,0.0
72,2024-01-22,-1.0,,,-0.6,0.0
72,2024-01-24,-0.9,,,-2.6,0.0
72,2024-01-25,-0.2,,,-0.8,0.0
72,2024-01-26,-0.3,,,-1.3666666666666665,0.0
72,2025-01-26,-0.8,,,-1.0666666666666667,0.0
72,2025-01-27,-0.3,,,-1.475,0.0
72,2025-02-08,-0.4,,,-1.15,0.0
73,2023-01-07,-0.9,,,-0.15000000000000002,0.0
73,2023-01-08,-1.1,,,-0.2,0.0
73,2023-01-15,-2.2,,,-2.0,0.0
73,2023-01-16,-2.3,,,-2.3,0.0
73,2023-01-17,-0.2,,,-0.13333333333333333,0.0
73,2023-01-19,-0.4,,,-0.4,0.0
73,2023-01-23,-1.1,,,-0.4,0.0
73,2023-01-24,-0.6,,,-0.78,0.0
73,2023-01-26,-0.9,,,-0.6666666666666666,0.0
73,2023-01-27,-0.5,,,-1.25,0.0
73,2023-12-17,-0.4,,,-1.5428571428571427,0.0
73,2023-12-19,-1.1,,,-1.1,0.0
73,2024-01-22,-0.6,,,-0.1,0.0
73,2024-01-23,-0.3,,,-2.2800000000000002,0.0
73,2024-01-24,-4.9,,,-4.7,0.0
73,2024-01-25,-0.5,,,-1.5499999999999998,0.0
73,2025-01-26,-0.5,,,-0.65,0.0
73,2025-02-08,-1.5,,,-1.5,0.0
73,2025-02-09,-0.8,,,-0.8,0.0
74,2023-01-07,-1.3,,,-1.1,0.0
74,2023-01-08,-1.3,,,-1.0,0.0
74,2023-01-16,-2.1,,,-2.25,0.0
74,2023-01-17,-0.2,,,-0.9,0.0
74,2023-01-24,-0.4,,,-0.6599999999999999,0.0
74,2023-01-26,-1.2,,,-1.1,0.0
74,2023-01-27,-0.2,,,-0.27142857142857146,0.0
74,2023-12-17,-1.3,,,-2.15,0.0
74,2023-12-22,-1.9,,,-1.8,0.0
74,2024-01-22,-0.3,,,-0.775,0.0
74,2024-01-23,-3.0,,,-3.0,0.0
74,2024-01-24,-4.0,,,-4.0,0.0
74,2024-01-25,-1.1,,,-1.9500000000000002,0.0
74,2024-01-26,-0.4,,,-0.3,0.0
74,2025-01-11,-0.3,,,-0.3,0.0
74,2025-01-26,-0.9,,,-1.1800000000000002,0.0
74,2025-02-08,-0.2,,,-0.2,0.0
74,2025-02-09,-1.8,,,-1.8,0.0
75,2023-01-07,-1.3,,,-0.8500000000000001,0.0
75,2023-01-16,-1.7,,,-1.7999999999999998,0.0
75,2023-01-17,-0.2,,,-0.225,0.0
75,2023-01-18,-0.3,,,-0.44999999999999996,0.0
75,2023-01-19,-0.6,,,-0.6,0.0
75,2023-01-24,-0.4,,,-0.39999999999999997,0.0
75,2023-01-26,-0.4,,,-0.7333333333333334,0.0
75,2023-01-27,-0.6,,,-0.4,0.0
75,2023-12-16,-0.5,,,-0.85,0.0
75,2023-12-17,-2.2,,,-2.4,0.0
75,2024-01-22,-0.8,,,-0.8,0.0
75,2024-01-23,-4.2,,,-4.0,0.0
75,2024-01-24,-0.9,,,-3.8166666666666664,0.0
75,2024-01-26,-1.2,,,-1.2,0.0
75,2025-01-11,-0.1,,,-0.22000000000000003,0.0
75,2025-01-26,-0.1,,,-0.5,0.0
75,2025-01-27,-0.2,,,-0.99,0.0
75,2025-02-08,-2.3,,,-2.2,0.0
75,2025-02-09,-0.8,,,-0.6,0.0
76,2023-01-07,-0.2,,,-0.15000000000000002,0.0
76,2023-01-15,-2.6,,,-2.2,0.0
76,2023-01-16,-1.7,,,-1.9749999999999999,0.0
76,2023-01-17,-1.3,,,-1.7000000000000002,0.0
76,2023-01-24,-0.1,,,-0.925,0.0
76,2023-01-26,-1.4,,,-1.4,0.0
76,2023-01-27,-1.4,,,-1.7333333333333334,0.0
76,2023-01-30,-0.4,,,-0.3,0.0
76,2023-12-17,-0.5,,,-0.4,0.0
76,2023-12-22,-2.3,,,-2.2,0.0
76,2023-12-23,-0.1,,,-0.1,0.0
76,2024-01-22,-1.1,,,-1.6333333333333335,0.0
76,2024-01-23,-3.1,,,-3.55,0.0
76,2024-01-24,-3.4,,,-4.133333333333334,0.0
76,2024-01-25,-1.1,,,-2.0333333333333337,0.0
76,2024-01-26,-0.2,,,-0.2,0.0
76,2025-01-11,-0.1,,,-0.2,0.0
76,2025-01-26,-0.5,,,-1.1,0.0
76,2025-02-08,-0.1,,,-0.9500000000000001,0.0
77,2023-01-07,-0.9,,,-1.1,0.0
77,2023-01-08,-1.3,,,-0.9666666666666667,0.0
77,2023-01-15,-0.3,,,-1.625,0.0
77,2023-01-16,-1.4,,,-2.4,0.0
77,2023-01-17,-0.4,,,-1.1,0.0
77,2023-01-19,-0.2,,,-0.2,0.0
77,2023-01-23,-0.6,,,-0.6,0.0
77,2023-01-24,-1.0,,,-0.9666666666666668,0.0
77,2023-01-26,-0.5,,,-0.5,0.0
77,2023-01-27,-0.2,,,-0.85,0.0
77,2023-12-17,-2.0,,,-3.125,0.0
77,2024-01-22,-1.2,,,-1.5333333333333332,0.0
77,2024-01-23,-3.4,,,-3.3333333333333335,0.0
77,2024-01-24,-3.4,,,-4.3999999999999995,0.0
77,2024-01-25,-1.4,,,-2.66,0.0
77,2024-01-26,-0.5,,,-1.15,0.0
77,2025-01-11,-0.2,,,-0.325,0.0
77,2025-01-26,-0.8,,,-1.25,0.0
77,2025-01-27,-0.3,,,-0.75,0.0
77,2025-02-08,-0.4,,,-1.25,0.0
77,2025-02-09,-0.5,,,-0.5,0.0
78,2023-01-07,-0.3,,,-0.6,0.0
78,2023-01-08,-1.2,,,-1.05,0.0
78,2023-01-15,-0.2,,,-1.1,0.0
78,2023-01-16,-1.1,,,-1.15,0.0
78,2023-01-17,-0.3,,,-1.4375,0.0
78,2023-01-18,-0.7,,,-2.45,0.0
78,2023-01-21,-0.3,,,-0.2,0.0
78,2023-01-24,-0.6,,,-0.8500000000000001,0.0
78,2023-01-27,-0.1,,,-0.625,0.0
78,2023-12-17,-3.2,,,-3.3000000000000003,0.0
78,2023-12-19,-2.4,,,-1.3,0.0
78,2023-12-22,-1.6,,,-1.3,0.0
78,2024-01-22,-1.7,,,-1.9249999999999998,0.0
78,2024-01-23,-3.1,,,-4.0200000000000005,0.0
78,2024-01-24,-0.8,,,-3.8333333333333335,0.0
78,2024-01-25,-0.8,,,-1.3333333333333333,0.0
78,2024-01-26,-0.6,,,-1.05,0.0
78,2025-01-11,-0.3,,,-0.3,0.0
78,2025-01-26,-0.6,,,-0.9,0.0
78,2025-01-27,-2.1,,,-2.233333333333333,0.0
78,2025-02-08,-2.1,,,-2.0,0.0
78,2025-02-09,-1.3,,,-1.5999999999999999,0.0
79,2023-01-15,-0.3,,,-1.7666666666666668,0.0
79,2023-01-16,-1.1,,,-1.075,0.0
79,2023-01-17,-1.6,,,-1.7833333333333332,0.0
79,2023-01-18,-0.6,,,-0.825,0.0
79,2023-01-19,-0.7,,,-0.7,0.0
79,2023-01-24,-0.3,,,-0.66,0.0
79,2023-01-27,-0.5,,,-1.6111111111111112,0.0
79,2023-01-29,-0.3,,,-0.3,0.0
79,2023-12-17,-2.1,,,-2.533333333333333,0.0
79,2023-12-19,-2.2,,,-2.2,0.0
79,2024-01-22,-2.1,,,-2.25,0.0
79,2024-01-23,-3.5,,,-3.925,0.0
79,2024-01-24,-0.8,,,-3.05,0.0
79,2024-01-25,-1.5,,,-3.1625,0.0
79,2025-01-11,-0.3,,,-0.375,0.0
79,2025-01-12,-0.3,,,-0.2,0.0
79,2025-01-26,-0.6,,,-1.4666666666666668,0.0
79,2025-01-27,-0.1,,,-1.35,0.0
79,2025-02-08,-0.7,,,-0.1,0.0
80,2023-01-07,-1.0,,,-1.4749999999999999,0.0
80,2023-01-08,-0.4,,,-0.65,0.0
80,2023-01-15,-2.4,,,-2.6,0.0
80,2023-01-16,-0.8,,,-1.7666666666666666,0.0
80,2023-01-17,-0.8,,,-2.1399999999999997,0.0
80,2023-01-18,-0.1,,,-0.3,0.0
80,2023-01-19,-0.8,,,-0.8,0.0
80,2023-01-21,-0.2,,,-0.2,0.0
80,2023-01-22,-2.5,,,-1.8,0.0
80,2023-01-24,-0.8,,,-0.8500000000000001,0.0
80,2023-01-27,-0.6,,,-1.8666666666666665,0.0
80,2023-01-29,-0.6,,,-0.2,0.0
80,2023-12-17,-2.4,,,-3.15,0.0
80,2023-12-19,-2.4,,,-2.25,0.0
80,2023-12-20,-1.1,,,-1.1,0.0
80,2023-12-23,-2.2,,,-1.5,0.0
80,2024-01-06,-1.1,,,-0.8,0.0
80,2024-01-22,-1.8,,,-2.2666666666666666,0.0
80,2024-01-23,-4.4,,,-4.88,0.0
80,2024-01-24,-3.5,,,-4.25,0.0
80,2024-01-25,-3.5,,,-3.825,0.0
80,2024-01-26,-1.0,,,-1.125,0.0
80,2024-02-23,-0.8,,,-0.8,0.0
80,2024-02-24,-0.6,,,-0.6,0.0
80,2025-01-10,-0.8,,,-0.7666666666666666,0.0
80,2025-01-11,-0.4,,,-0.62,0.0
80,2025-01-12,-0.2,,,-0.2,0.0
80,2025-01-26,-1.3,,,-1.4,0.0
80,2025-01-27,-0.1,,,-0.9666666666666668,0.0
80,2025-02-08,-0.6,,,-0.6,0.0
81,2023-01-07,-1.2,,,-1.375,0.0
81,2023-01-08,-0.9,,,-0.85,0.0
81,2023-01-15,-1.5,,,-2.125,0.0
81,2023-01-16,-1.4,,,-1.4000000000000001,0.0
81,2023-01-17,-0.8,,,-1.8142857142857143,0.0
81,2023-01-18,-0.2,,,-0.62,0.0
81,2023-01-23,-1.5,,,-1.5,0.0
81,2023-01-24,-0.3,,,-0.7999999999999999,0.0
81,2023-01-27,-0.4,,,-1.25,0.0
81,2023-01-28,-0.8,,,-0.7,0.0
81,2023-02-14,-0.1,,,-0.25,0.0
81,2023-12-19,-0.3,,,-1.3666666666666665,0.0
81,2023-12-22,-1.4,,,-1.4,0.0
81,2024-01-06,-0.6,,,-0.6,0.0
81,2024-01-22,-1.4,,,-1.8333333333333333,0.0
81,2024-01-23,-3.4,,,-3.6999999999999997,0.0
81,2024-01-24,-4.4,,,-4.3,0.0
81,2024-01-25,-2.1,,,-2.975,0.0
81,2024-02-09,-1.0,,,-1.0,0.0
81,2024-02-11,-2.1,,,-1.8,0.0
81,2024-02-22,-0.6,,,-0.4,0.0
81,2024-02-24,-0.7,,,-0.7,0.0
81,2025-01-05,-1.9,,,-1.6,0.0
81,2025-01-10,-0.3,,,-0.3,0.0
81,2025-01-11,-0.9,,,-0.9,0.0
81,2025-01-12,-0.2,,,-0.15000000000000002,0.0
81,2025-01-26,-1.2,,,-1.7600000000000002,0.0
81,2025-01-27,-0.3,,,-1.4000000000000001,0.0
81,2025-02-08,-0.4,,,-1.3,0.0
82,2023-01-07,-1.8,,,-1.875,0.0
82,2023-01-08,-2.1,,,-1.9,0.0
82,2023-01-15,-1.0,,,-1.9333333333333331,0.0
82,2023-01-17,-0.5,,,-1.48,0.0
82,2023-01-18,-0.7,,,-1.72,0.0
82,2023-01-19,-0.8,,,-0.7,0.0
82,2023-01-22,-2.9,,,-2.9,0.0
82,2023-01-24,-0.6,,,-1.5666666666666667,0.0
82,2023-01-27,-0.8,,,-1.56,0.0
82,2023-01-28,-2.6,,,-2.5,0.0
82,2023-01-30,-1.4,,,-0.6000000000000001,0.0
82,2023-02-14,-0.4,,,-0.4,0.0
82,2023-12-17,-2.2,,,-2.733333333333333,0.0
82,2023-12-19,-3.2,,,-3.2,0.0
82,2023-12-20,-1.1,,,-0.8,0.0
82,2023-12-22,-0.1,,,-0.15000000000000002,0.0
82,2023-12-23,-2.4,,,-2.1,0.0
82,2024-01-22,-2.5,,,-2.45,0.0
82,2024-01-23,-2.9,,,-4.133333333333333,0.0
82,2024-01-24,-0.9,,,-3.5,0.0
82,2024-01-25,-0.9,,,-2.0500000000000003,0.0
82,2024-01-26,-1.8,,,-1.8,0.0
82,2024-02-11,-1.1,,,-0.4,0.0
82,2025-01-11,-0.4,,,-0.6000000000000001,0.0
82,2025-01-26,-0.4,,,-1.3,0.0
82,2025-01-27,-0.2,,,-0.5499999999999999,0.0
82,2025-02-08,-2.3,,,-2.2,0.0
83,2023-01-07,-0.4,,,-1.3,0.0
83,2023-01-08,-0.5,,,-0.75,0.0
83,2023-01-15,-0.6,,,-1.68,0.0
83,2023-01-16,-1.3,,,-1.8666666666666665,0.0
83,2023-01-17,-1.3,,,-2.566666666666667,0.0
83,2023-01-18,-0.8,,,-1.1,0.0
83,2023-01-20,-0.3,,,-0.2,0.0
83,2023-01-21,-0.3,,,-0.2,0.0
83,2023-01-22,-2.9,,,-3.0,0.0
83,2023-01-23,-1.7,,,-0.8,0.0
83,2023-01-24,-1.1,,,-1.7,0.0
83,2023-01-25,-1.1,,,-0.2,0.0
83,2023-01-27,-0.7,,,-1.75,0.0
83,2023-01-28,-0.9,,,-0.9500000000000001,0.0
83,2023-01-29,-0.3,,,-0.3,0.0
